"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000003137",124.481096670005,-0.358569154822669,0.678611509332151,-0.528386491964381,0.597231111082864,0.999989906457946
"ENSG00000003249",124.90978245238,0.1982071644227,0.441682793130156,0.448754553053851,0.653608726451602,0.999989906457946
"ENSG00000003393",878.657488249863,0.345862390770527,0.182264455198671,1.89758551876465,0.0577507035342017,0.837023066243903
"ENSG00000003400",84.1861009829096,-0.39555938738207,0.450431831918005,-0.878178137849894,0.379847054226986,0.999989906457946
"ENSG00000003402",2582.67178300038,0.649643427346703,0.45407506864636,1.43069609455404,0.152517333019144,0.999989906457946
"ENSG00000003436",4291.9514514446,-0.352396770177558,0.129540579047023,-2.72035815163092,0.00652112433521413,0.351139521900585
"ENSG00000003509",297.788335434181,-0.128060373874276,0.162867748143264,-0.786284426070833,0.431700874394211,0.999989906457946
"ENSG00000003756",2208.90660167118,-0.0874930357515061,0.167556353484951,-0.522170803623776,0.601551412301578,0.999989906457946
"ENSG00000003987",24.9910576257435,0.268935315993902,0.526791223416049,0.510515938838075,0.609690050992303,0.999989906457946
"ENSG00000003989",45.1443561066674,0.265112275260809,0.706274806678423,0.375367028179329,0.707387522848345,0.999989906457946
"ENSG00000004059",1294.83742685722,0.185412012079191,0.231525038515553,0.800829203044214,0.423230530300085,0.999989906457946
"ENSG00000004139",87.8009753163847,-0.134083381333772,0.244180102801748,-0.5491167371759,0.582925339789321,0.999989906457946
"ENSG00000004142",1521.03109176748,-0.111221472232057,0.196690293155744,-0.565464977694598,0.571757539114088,0.999989906457946
"ENSG00000004399",3829.94695511644,-0.211645636908251,0.253721866906495,-0.834163958703055,0.404188597717118,0.999989906457946
"ENSG00000004455",1282.95198521724,0.0121881229520851,0.239979193014495,0.0507882487601702,0.959494254923953,0.999989906457946
"ENSG00000004478",485.236284721981,-0.153768191054027,0.152831117641395,-1.00613143073933,0.314352351083908,0.999989906457946
"ENSG00000004487",1280.08354061302,-0.0492664192215613,0.17886340107709,-0.275441587965374,0.782976996672782,0.999989906457946
"ENSG00000004534",1294.39021418699,-0.120411780594785,0.2018848637572,-0.596437882235686,0.550882739743736,0.999989906457946
"ENSG00000004660",86.6431577268963,0.524564122421099,0.488545170076668,1.07372696436397,0.282945072396528,0.999989906457946
"ENSG00000004700",1100.73304515684,0.0148644737967753,0.218768382321292,0.0679461704614369,0.945828484936956,0.999989906457946
"ENSG00000004766",488.228478980816,0.00213417527243116,0.141790348568135,0.0150516258263207,0.987990993582859,0.999989906457946
"ENSG00000004776",3128.66071635698,-0.0564439066460348,0.351909743869587,-0.160393133834203,0.87257139800644,0.999989906457946
"ENSG00000004777",107.12095921571,-0.560195251411669,0.345854142480242,-1.61974422915484,0.105287230977407,0.999125918703514
"ENSG00000004779",379.938039399836,-0.0529019363048875,0.205192443300498,-0.257816201483669,0.79654876010819,0.999989906457946
"ENSG00000004799",950.536962473108,2.05466016590056,1.30712515105013,1.57189245746658,0.115975494076358,0.999989906457946
"ENSG00000004838",13.9552917300871,-0.187027843182189,0.609092695072983,-0.307059737696869,0.758797902881248,0.999989906457946
"ENSG00000004846",20.985737834283,-1.27654847796103,0.981210501966089,-1.30099349263299,0.193260682154288,0.999989906457946
"ENSG00000004864",152.822452042309,0.392732895625268,0.254056344842067,1.54584958651361,0.122140898226167,0.999989906457946
"ENSG00000004866",432.652613407387,-0.321023442416314,0.333282239374401,-0.96321797110732,0.335438148338117,0.999989906457946
"ENSG00000004897",1558.76540265219,0.00811539827875187,0.119716237974641,0.067788617618196,0.945953904744344,0.999989906457946
"ENSG00000004961",435.430200486897,-0.00312207812179061,0.171407805279581,-0.0182143287856597,0.98546787181508,0.999989906457946
"ENSG00000004975",1062.52026045825,-0.285388305866508,0.238908981823756,-1.19454824882658,0.232263578959857,0.999989906457946
"ENSG00000005007",2405.59218254134,0.0925139787202571,0.173670143893945,0.53269938428077,0.594241692436008,0.999989906457946
"ENSG00000005020",812.339118893414,0.0569415626192117,0.261210347518896,0.217991221098516,0.827435951502039,0.999989906457946
"ENSG00000005022",1161.01951973033,-0.234257632177484,0.139547856360074,-1.67869029512736,0.0932124183276185,0.970656478747343
"ENSG00000005059",219.957091444643,-0.040917271937453,0.265317449231655,-0.154220056223016,0.877436228789212,0.999989906457946
"ENSG00000005075",855.207408906611,-0.112836305931079,0.177828918244335,-0.634521691101123,0.525740415479951,0.999989906457946
"ENSG00000005100",505.194002300487,0.240051499572637,0.241590291341648,0.99363057281621,0.320402754273467,0.999989906457946
"ENSG00000005108",11.2790240127651,1.00677668312955,0.597809507771328,1.68410951990858,0.0921605048823779,0.968589551471203
"ENSG00000005156",210.579462559771,0.0866424984962283,0.338654704783511,0.25584318561768,0.798071926040099,0.999989906457946
"ENSG00000005175",326.497920343083,0.222076619681521,0.264236195133447,0.840447386738088,0.400657589451447,0.999989906457946
"ENSG00000005187",8.21897037502401,0.329854675992494,0.744678073503244,0.442949359903581,0.657802363660968,0.999989906457946
"ENSG00000005189",76.0887470983871,-0.0755220746822121,0.403676131948633,-0.187085806430146,0.851593356507338,0.999989906457946
"ENSG00000005194",462.532755309073,-0.00298260175912961,0.183125858136154,-0.016287168778273,0.987005294016818,0.999989906457946
"ENSG00000005206",697.653359209186,0.0666381666846797,0.149699494367623,0.445146237575349,0.656214076188708,0.999989906457946
"ENSG00000005238",729.059186681692,-0.149013184652328,0.140188318215086,-1.06295008421245,0.287804588388848,0.999989906457946
"ENSG00000005243",1072.2418812788,-0.174615617516582,0.196461984026197,-0.88880104912968,0.374110011950539,0.999989906457946
"ENSG00000005249",289.246229878536,0.380526434900215,0.30006024448532,1.26816678281695,0.204738396569526,0.999989906457946
"ENSG00000005302",487.268627992138,-0.142987050631803,0.206558531592816,-0.692235026697758,0.488789745443519,0.999989906457946
"ENSG00000005339",2692.4313923731,0.138898461535214,0.156633279957054,0.886774902327896,0.375200102459267,0.999989906457946
"ENSG00000005379",163.842804172502,0.109631405008578,0.345939627651185,0.316909068073347,0.751312601096187,0.999989906457946
"ENSG00000005381",5.99887862973651,-0.967871938934217,0.891303463077075,-1.08590618013847,0.277520502403402,0.999989906457946
"ENSG00000005436",263.465807191144,0.266125469950997,0.183049659565304,1.45384302042942,0.145989833150413,0.999989906457946
"ENSG00000005448",249.069135972766,0.141758526274758,0.256683634156124,0.552269437593108,0.58076376660764,0.999989906457946
"ENSG00000005469",450.036657827101,0.284228246511408,0.307739310152492,0.923600713768305,0.355694242085578,0.999989906457946
"ENSG00000005471",39.2767291137798,-0.542535579953098,0.653924273264268,-0.829661173525278,0.406730379341606,0.999989906457946
"ENSG00000005483",1756.87361448987,0.195098978102001,0.143128303847547,1.3631054994532,0.172849263828601,0.999989906457946
"ENSG00000005486",860.902103301423,0.112689775757751,0.221799647054236,0.50807013110438,0.611404161333995,0.999989906457946
"ENSG00000005513",5.42633609810236,-0.151812932513558,0.968115048400661,-0.156812904379862,0.875392302454019,0.999989906457946
"ENSG00000005700",1208.26952095529,0.191326130586173,0.183958975877321,1.04004781323508,0.298317687471666,0.999989906457946
"ENSG00000005801",210.180114753691,-0.156855820802813,0.231905014908795,-0.676379598192398,0.498799667060989,0.999989906457946
"ENSG00000005810",2532.11049495714,0.0744629112202882,0.146280439544267,0.509042162111869,0.610722671287526,0.999989906457946
"ENSG00000005812",1456.05443596594,0.103573391265616,0.220444173733981,0.469839549448024,0.638469655888329,0.999989906457946
"ENSG00000005882",666.78162453039,0.127963833706838,0.183953333562614,0.695632045522468,0.486659292189212,0.999989906457946
"ENSG00000005884",1301.32781587809,0.784587540802684,0.313978872499979,2.49885457118691,0.0124595430316699,0.485448192176041
"ENSG00000005889",846.820553918919,0.547978272497522,0.183203115644778,2.99109690667066,0.0027797726377516,0.22833664506522
"ENSG00000005893",5353.64899408409,0.030185992317611,0.12046854294035,0.250571573133059,0.80214536202348,0.999989906457946
"ENSG00000005955",1459.97409693677,-0.0182379232570412,0.163112934843615,-0.111811630846608,0.91097276527358,0.999989906457946
"ENSG00000005961",9.85000997144911,0.0793625326468029,0.781703148645024,0.101525154125792,0.919133590614492,0.999989906457946
"ENSG00000006007",2207.86182640526,0.144913634842556,0.179195408270915,0.808690558764036,0.418693160150279,0.999989906457946
"ENSG00000006015",429.711094671043,-0.311855582902047,0.287416333725879,-1.08503082917854,0.277908001151761,0.999989906457946
"ENSG00000006016",170.377333401744,1.05679718695296,0.383098039850737,2.75855545323257,0.00580574539521324,0.338963518607254
"ENSG00000006025",175.245999545438,-0.599670089109116,0.447780342522472,-1.33920592791324,0.180503643163198,0.999989906457946
"ENSG00000006042",3184.86133794379,0.148411749874629,0.131067577250642,1.13233000096446,0.257495721640227,0.999989906457946
"ENSG00000006062",210.806853630093,-0.687966012390789,0.286942923487438,-2.39757093163131,0.016504185175837,0.532667957473594
"ENSG00000006114",1012.30918083612,-0.185812048548522,0.237395319059397,-0.78271150958133,0.433796541893744,0.999989906457946
"ENSG00000006118",428.430556997933,-0.314327018668185,0.264711246503909,-1.18743356324886,0.235056647704622,0.999989906457946
"ENSG00000006125",6851.34654708366,0.0189211135690899,0.147201338375909,0.128539004997162,0.897722432701986,0.999989906457946
"ENSG00000006194",557.486744334647,0.144406753733301,0.147630726142369,0.978161914573535,0.327994249673117,0.999989906457946
"ENSG00000006210",12.1451657673487,2.11373925789264,0.808812539352522,2.61338586514096,0.00896500218165762,0.415897134888454
"ENSG00000006282",1477.86647611571,-0.0363655720825796,0.20550537969246,-0.176956788853902,0.859542331349395,0.999989906457946
"ENSG00000006283",63.0339431342472,-0.208214639686413,0.580743436788206,-0.35853119724941,0.71994582547182,0.999989906457946
"ENSG00000006327",603.832315501003,0.428018768545177,0.358915052082084,1.19253501925377,0.233051527960056,0.999989906457946
"ENSG00000006432",4.08254413703344,-0.836310191440032,1.00281657011834,-0.833961281016066,0.404302802752433,0.999989906457946
"ENSG00000006451",1149.40482186162,-0.384008684093468,0.3037624389247,-1.26417435102521,0.206167454750452,0.999989906457946
"ENSG00000006453",154.378071486026,0.129306408487849,0.26168072547163,0.494138069415693,0.621208673563527,0.999989906457946
"ENSG00000006459",406.985254526685,0.24492028852404,0.316712978286885,0.773319394262987,0.439333380650229,0.999989906457946
"ENSG00000006468",221.304742720841,0.676006463152398,0.377217577619308,1.79208632699145,0.0731191387558769,0.913591314328293
"ENSG00000006530",315.184942838502,0.0396053689036715,0.166127746224982,0.238403095230312,0.811568466982535,0.999989906457946
"ENSG00000006534",1142.08097471734,0.0150957530597322,0.421183439886588,0.0358412787164591,0.971408918541202,0.999989906457946
"ENSG00000006576",1113.32661391308,0.241160624284463,0.330129866146155,0.730502293232979,0.465083211737894,0.999989906457946
"ENSG00000006607",919.981790844483,0.44996165333247,0.227339923903971,1.97924608051921,0.0477883070665069,0.788859615742311
"ENSG00000006625",201.118053672437,-0.0645816914417174,0.260208495812804,-0.248192093959061,0.803985783126813,0.999989906457946
"ENSG00000006634",89.6769597349751,-0.0512315436780503,0.271311005172827,-0.188829581923577,0.850226385888827,0.999989906457946
"ENSG00000006638",69.1819921295924,-0.545094680954118,0.402234432255588,-1.35516663229804,0.175364473174231,0.999989906457946
"ENSG00000006652",1108.48304104804,0.470911186665647,0.130484624865548,3.60894003527907,0.000307450660054733,0.0495992699963974
"ENSG00000006695",191.577677258291,0.184754811230229,0.269049809312889,0.686693708135544,0.492275762706625,0.999989906457946
"ENSG00000006704",297.890567088293,0.047930748377182,0.278897832713513,0.171857729803218,0.863549378800945,0.999989906457946
"ENSG00000006712",1113.0290922794,-0.00673297238559342,0.188408874885027,-0.0357359619588095,0.971492895359043,0.999989906457946
"ENSG00000006715",2254.42856927707,0.196758865375907,0.158607822455835,1.2405369566857,0.214776853643898,0.999989906457946
"ENSG00000006740",39.1978168743278,0.63534020229595,0.440899513931456,1.44100907853285,0.149582118006065,0.999989906457946
"ENSG00000006744",963.537796040974,-0.0820528677694853,0.184273516674465,-0.445277591974536,0.656119159378123,0.999989906457946
"ENSG00000006756",457.933541201253,0.422749487203262,0.212056726597542,1.99356791923695,0.0461992941853366,0.783083313233998
"ENSG00000006757",153.501325499411,0.138270436800868,0.218392606472313,0.633127828978945,0.52665017050869,0.999989906457946
"ENSG00000006788",13.2612152487949,-0.355613650806345,1.6527749058597,-0.215161574359317,0.829641348502122,0.999989906457946
"ENSG00000006831",1125.94317903269,0.0330443542573401,0.165361637295813,0.199830836206753,0.841612883890103,0.999989906457946
"ENSG00000006837",11.8787773499546,-0.0294651537717333,0.64286080370895,-0.0458344226335401,0.963442222337121,0.999989906457946
"ENSG00000007047",798.626508061401,0.137478259413891,0.136295052236289,1.00868121885709,0.313127541776562,0.999989906457946
"ENSG00000007080",685.056915555322,0.0011694611019164,0.253640712141947,0.00461069948921264,0.99632120709736,0.999989906457946
"ENSG00000007168",3393.00191169152,0.0509297776363141,0.124308479083291,0.409704776471357,0.682022525801982,0.999989906457946
"ENSG00000007202",4427.72474361684,0.104585812653857,0.153064347065458,0.683280036526931,0.494429906455124,0.999989906457946
"ENSG00000007237",541.5451455304,1.5730766625285,1.00447346236272,1.56607090328531,0.117332018994382,0.999989906457946
"ENSG00000007255",128.924665467743,-0.111447997396696,0.271857198117076,-0.409950511403052,0.681842250932654,0.999989906457946
"ENSG00000007341",166.309362742075,0.554736296308159,0.222662654696217,2.49137556122735,0.012724953332438,0.491326346832417
"ENSG00000007372",35.8255176657705,0.275446586348435,0.408302190717698,0.674614519859092,0.499920705585024,0.999989906457946
"ENSG00000007376",271.704656150378,0.047573242796754,0.250451831983815,0.189949669842416,0.849348570031511,0.999989906457946
"ENSG00000007384",1995.18652362605,0.0130345632689305,0.163722709953068,0.0796136545300704,0.936544534946114,0.999989906457946
"ENSG00000007392",699.611700773718,-0.135668007231243,0.15264337214903,-0.888790684595114,0.374115583200517,0.999989906457946
"ENSG00000007402",17.5014780500883,0.455009231763572,0.674228737410217,0.674858852073423,0.49976544534426,0.999989906457946
"ENSG00000007516",8.26814460753264,0.504237139093309,0.686647161533291,0.734346790231159,0.462737407546439,0.999989906457946
"ENSG00000007520",491.109133884683,0.00151239824765704,0.183146718357118,0.00825785065232786,0.993411263342472,0.999989906457946
"ENSG00000007541",709.293944425077,0.0802662686057324,0.187949341165503,0.427063314550553,0.669333212346792,0.999989906457946
"ENSG00000007545",217.989409200692,0.0290080923503884,0.185450424528302,0.156419659993614,0.875702241476888,0.999989906457946
"ENSG00000007866",1711.0650911181,-0.149299348606303,0.279716304141694,-0.533752757331848,0.593512603066148,0.999989906457946
"ENSG00000007923",630.270448007307,0.122629226796363,0.171623534618291,0.714524538077506,0.474902888419153,0.999989906457946
"ENSG00000007933",750.54017848398,-2.02563607753709,0.369862759721292,-5.47672352594649,4.33273367108156e-08,3.69458389752655e-05
"ENSG00000007944",346.243267911612,-0.2450762797154,0.263717216386063,-0.92931467681134,0.352726031247014,0.999989906457946
"ENSG00000007952",9.53323729220414,-0.110907124232166,0.693579940937942,-0.159905322639787,0.872955655615404,0.999989906457946
"ENSG00000008018",1588.14125001319,-0.142339281170785,0.124226652991863,-1.14580307641476,0.25187664197242,0.999989906457946
"ENSG00000008056",18.9959762036829,-0.0560609388901135,0.586708324535508,-0.095551633657996,0.923876680102819,0.999989906457946
"ENSG00000008083",316.346702254769,0.349572242749962,0.250972978514164,1.39286804826374,0.163659696105527,0.999989906457946
"ENSG00000008086",111.919085117557,0.159131612819686,0.231314147141161,0.687945872686183,0.491486867622333,0.999989906457946
"ENSG00000008118",6.25637761762877,0.623944609095449,0.92964336970524,0.671165555984422,0.502115068442216,0.999989906457946
"ENSG00000008128",26.3484669463579,-0.071453609972264,0.516491352051841,-0.138344252403072,0.889968353367969,0.999989906457946
"ENSG00000008130",1732.90669045849,0.301479433054397,0.354170033077977,0.85122795521218,0.394642736604486,0.999989906457946
"ENSG00000008226",6.93474384656763,0.33248150501428,0.945832572908531,0.351522578665128,0.725196336607758,0.999989906457946
"ENSG00000008256",3798.10821729934,0.863683057132396,0.408491677412212,2.114322285839,0.0344877501859439,0.721108316658248
"ENSG00000008277",18.3814845124674,0.0405035438691276,0.504547855441493,0.0802769121547171,0.936017020371896,0.999989906457946
"ENSG00000008282",2024.6448519536,0.182945249159486,0.15570587728107,1.1749411926773,0.240018243936321,0.999989906457946
"ENSG00000008283",543.692622784114,-0.0635977191150502,0.183304921336923,-0.346950418195017,0.728628568202768,0.999989906457946
"ENSG00000008294",3033.01231075965,0.142396659565854,0.148667145492866,0.957821979387422,0.338152533982764,0.999989906457946
"ENSG00000008300",90.3904372532647,0.40504153675282,0.313237916923978,1.29307952475984,0.195983555933149,0.999989906457946
"ENSG00000008311",767.422865067867,0.247120436824441,0.430882456432848,0.573521695151574,0.56629151390237,0.999989906457946
"ENSG00000008323",8.32774701488429,0.0918353873518097,0.836040676711282,0.109845597122213,0.91253182854338,0.999989906457946
"ENSG00000008324",126.804812938456,0.111185177754211,0.371350954247407,0.299407276277349,0.764629311006419,0.999989906457946
"ENSG00000008382",85.703681649372,0.233264359672022,0.262661970307854,0.888078161443102,0.374498708920744,0.999989906457946
"ENSG00000008394",3423.14467174868,0.451592238722746,0.331615924468229,1.36179298218838,0.173263226949722,0.999989906457946
"ENSG00000008405",288.958194356115,0.241730988091469,0.203657228158249,1.18695020195225,0.235247263673226,0.999989906457946
"ENSG00000008441",11656.6864231517,-0.15199521916473,0.227165739998877,-0.669093936284062,0.503435557776597,0.999989906457946
"ENSG00000008513",1635.99111599693,-0.0810505699231684,0.256580142183686,-0.315887929725849,0.75208757388238,0.999989906457946
"ENSG00000008517",215.138111600523,-0.280972575096828,0.527461150998646,-0.532688662596024,0.594249115526572,0.999989906457946
"ENSG00000008710",6063.05766428395,0.357947443624685,0.237713766009255,1.50579181691459,0.13212062466609,0.999989906457946
"ENSG00000008735",18.0982478697538,0.0287376312229407,0.587179814144824,0.0489417901138078,0.960965685053272,0.999989906457946
"ENSG00000008838",1211.8079872877,0.0423937633801,0.133371013169427,0.317863397545352,0.750588558248036,0.999989906457946
"ENSG00000008853",586.232883794959,0.505086546353233,0.268887232338006,1.87843261266609,0.0603220075968866,0.851881853341837
"ENSG00000008869",744.418404963825,0.0536790782180648,0.14603899411514,0.36756674847913,0.713196312511044,0.999989906457946
"ENSG00000008952",5279.36090574123,0.263934501931435,0.125970410412244,2.09521030429049,0.0361523016819363,0.734040246253194
"ENSG00000008988",11535.7489600594,-0.313393273565806,0.137232370740457,-2.28366872826613,0.0223910072371247,0.611213058834135
"ENSG00000009307",15991.5558532687,0.0198101546639776,0.14082523118041,0.140671912965646,0.888129134623209,0.999989906457946
"ENSG00000009335",2169.69114663714,0.0548288198780299,0.168008505723618,0.3263455004369,0.744162966520889,0.999989906457946
"ENSG00000009413",7845.45595322467,0.334828963410557,0.443162150891556,0.755545036364107,0.449922020575244,0.999989906457946
"ENSG00000009724",42.1858290204513,-0.08729913487965,0.408955264183429,-0.213468666441945,0.830961426414612,0.999989906457946
"ENSG00000009780",177.965378847076,-0.000114285242578984,0.324335678434251,-0.000352367162104097,0.999718851687441,0.999989906457946
"ENSG00000009790",12.8637524631139,-0.440445171991797,0.543040796116837,-0.811071976804177,0.417324337682696,0.999989906457946
"ENSG00000009830",431.267046544287,-0.0284871436077749,0.175124234837728,-0.162668197432362,0.87077968819368,0.999989906457946
"ENSG00000009844",871.058369250819,0.0658840599565022,0.148945426763294,0.44233691082846,0.658245424882661,0.999989906457946
"ENSG00000009954",3014.21779573606,0.0481715302043856,0.122895959399503,0.391970008125268,0.695080374249101,0.999989906457946
"ENSG00000010017",1900.28245134393,0.366365422824215,0.332175749021978,1.10292645957118,0.270059102625128,0.999989906457946
"ENSG00000010030",16.1372414655568,-0.811696494550281,0.609223623754,-1.33234573135666,0.182746606131872,0.999989906457946
"ENSG00000010072",172.886721794842,0.0186609721832916,0.188409838570368,0.0990445739186916,0.921102879200866,0.999989906457946
"ENSG00000010165",950.622342580544,-0.225145125464194,0.139092216231122,-1.61867523262469,0.10551715853985,0.999733205276768
"ENSG00000010219",192.989798732719,-0.123178419393501,0.20379095108701,-0.604435176029526,0.545554355016676,0.999989906457946
"ENSG00000010244",2087.79653402147,-0.0459759619158577,0.200552867034147,-0.229246096531891,0.818677646549758,0.999989906457946
"ENSG00000010256",1859.66312692373,0.200352015195699,0.267140036561844,0.74998872416983,0.453261495931538,0.999989906457946
"ENSG00000010270",794.914233001028,-0.221697819045802,0.17494910988637,-1.26721318667923,0.20507907191841,0.999989906457946
"ENSG00000010278",4053.67792946859,0.357183339440975,0.235303180411527,1.51797072532674,0.129021778797634,0.999989906457946
"ENSG00000010292",1253.43970300323,0.00136124577748028,0.171221905853141,0.00795018470736935,0.993656737187979,0.999989906457946
"ENSG00000010295",1320.96845677247,-0.318068045800803,0.263243272826812,-1.20826656797441,0.226944743679083,0.999989906457946
"ENSG00000010310",14.9566394014102,0.112113348506257,0.737387624716733,0.152041266693789,0.879154387869046,0.999989906457946
"ENSG00000010318",74.3592103812331,0.222120525262763,0.335648694294619,0.661764901929856,0.508121903019327,0.999989906457946
"ENSG00000010322",2632.24038659171,0.0366244703614184,0.174971851901045,0.209316355536611,0.83420128469467,0.999989906457946
"ENSG00000010361",197.841248216242,-0.070511032997287,0.270351810988298,-0.260812134897587,0.794237385953052,0.999989906457946
"ENSG00000010404",1977.66001913667,0.393581780823086,0.204953010419899,1.920351304022,0.0548135400624444,0.818438474646403
"ENSG00000010438",16.0404218515251,1.93769986443052,0.558918815834156,3.46687177016685,0.000526553018744372,0.0722083211539224
"ENSG00000010539",124.249408302829,0.0347478460642442,0.225653931960466,0.15398732812833,0.877619727101058,0.999989906457946
"ENSG00000010610",48.2796962898454,0.055743996377627,0.728869203537544,0.0764801093352212,0.939037138072129,0.999989906457946
"ENSG00000010626",146.253619289308,-0.0638500804559709,0.251115221771954,-0.254266069597149,0.79929001109031,0.999989906457946
"ENSG00000010704",478.622949032971,0.0395849197963188,0.246010942732768,0.16090715053809,0.872166530380034,0.999989906457946
"ENSG00000010803",782.250351979564,0.0164029888446486,0.126959888497236,0.129198198256181,0.897200821845689,0.999989906457946
"ENSG00000010810",1728.76415505442,0.0325059562124586,0.219357909042031,0.148186843840813,0.882195314279908,0.999989906457946
"ENSG00000010818",1473.59014440679,-0.0816913000261272,0.198152163935856,-0.412265495382485,0.68014483622428,0.999989906457946
"ENSG00000010932",29.2253221194722,-0.705725639833208,0.663391987097493,-1.06381393438431,0.287412997617388,0.999989906457946
"ENSG00000011007",1139.85031699638,-0.0461985395697827,0.180812775667351,-0.255504841398907,0.798333204783106,0.999989906457946
"ENSG00000011009",493.635139037432,0.0773719033440594,0.195388577849691,0.395989899694036,0.692112479372223,0.999989906457946
"ENSG00000011021",664.274034064529,0.0741753305936581,0.198104038181696,0.374426141306753,0.70808729711229,0.999989906457946
"ENSG00000011028",17678.7807491037,-0.124462051036123,0.196417724120519,-0.633659979482073,0.526302748198824,0.999989906457946
"ENSG00000011105",3837.30863994759,0.523905096181003,0.180060085374644,2.90961261676032,0.00361876986383965,0.270005466465736
"ENSG00000011114",1235.78638681445,0.0385745180610376,0.14881874844313,0.259204693391026,0.795477310028043,0.999989906457946
"ENSG00000011132",202.58537048298,-0.0388492037528468,0.197613970690154,-0.196591382771008,0.844147314570681,0.999989906457946
"ENSG00000011143",155.501255721689,-0.348794020048916,0.263135960855779,-1.32552775726494,0.184996169344535,0.999989906457946
"ENSG00000011198",1160.21946415879,0.412022425808577,0.483906043039626,0.851451292528781,0.394518709226892,0.999989906457946
"ENSG00000011243",679.65862112728,-0.0933535034486666,0.133102519567692,-0.701365411803414,0.483075001673855,0.999989906457946
"ENSG00000011258",382.396861824174,0.0720115182123657,0.24172815370559,0.297902900876293,0.765777273844829,0.999989906457946
"ENSG00000011260",428.894989157192,-0.156956422027294,0.244769387719225,-0.641242042110831,0.521365438403465,0.999989906457946
"ENSG00000011275",1791.5612640257,0.118230213672297,0.125220703646597,0.944174647077302,0.345080408626198,0.999989906457946
"ENSG00000011295",412.351217561445,0.0337282251143778,0.149037160478881,0.226307486039075,0.820962276402159,0.999989906457946
"ENSG00000011304",3829.2432559373,0.139710988267009,0.22985091132208,0.607833083903844,0.543298184391693,0.999989906457946
"ENSG00000011332",11.285424264123,-0.192566679120314,0.69368038338859,-0.277601448349507,0.781318320205517,0.999989906457946
